Link	Platform	Edition	Region	Activation type	Price	Seller	Rating	Stars	Seller Profile
https://funpay.com/en/lots/offer?id=19950823	pc	standard edition	казахстан	подарком	34.69	MilkyWayshop	722.0	5.0	https://funpay.com/en/users/6743557/
https://funpay.com/en/lots/offer?id=28846916	pc	standard edition	россия	подарком	34.92	kucheryat	488.0	5.0	https://funpay.com/en/users/3000245/
https://funpay.com/en/lots/offer?id=28756389	pc	standard edition	турция	с заходом на аккаунт	33.8	kucheryat	488.0	5.0	https://funpay.com/en/users/3000245/
https://funpay.com/en/lots/offer?id=28738902	pc	standard edition	турция	подарком	38.84	kucheryat	488.0	5.0	https://funpay.com/en/users/3000245/
https://funpay.com/en/lots/offer?id=27411034	pc	standard edition	россия	подарком	26.23	r1nvv	2101.0	5.0	https://funpay.com/en/users/1453649/
https://funpay.com/en/lots/offer?id=24533847	pc	standard edition		цифровой ключ	37.42	SweetGames	1083.0	5.0	https://funpay.com/en/users/6603545/
https://funpay.com/en/lots/offer?id=24533775	pc	standard edition	украина	подарком	34.68	SweetGames	1083.0	5.0	https://funpay.com/en/users/6603545/
https://funpay.com/en/lots/offer?id=27273209	pc	standard edition	снг	подарком	31.69	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=27273159	pc	standard edition	аргентина	подарком	25.49	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=27273090	pc	standard edition	турция	подарком	25.49	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=27273032	pc	standard edition	казахстан	подарком	31.69	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=27273005	pc	standard edition	украина	подарком	25.49	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=27272986	pc	standard edition	россия	подарком	25.49	CRAZY86	460.0	5.0	https://funpay.com/en/users/4406401/
https://funpay.com/en/lots/offer?id=24875952	pc	premium edition	казахстан		37.33	YouAreBeautiful	1454.0	5.0	https://funpay.com/en/users/7133693/
https://funpay.com/en/lots/offer?id=24875921	pc	premium edition	украина		36.32	YouAreBeautiful	1454.0	5.0	https://funpay.com/en/users/7133693/
https://funpay.com/en/lots/offer?id=24875720	pc	standard edition	украина	подарком	35.3	YouAreBeautiful	1454.0	5.0	https://funpay.com/en/users/7133693/
https://funpay.com/en/lots/offer?id=24875417	pc	standard edition	россия	подарком	34.91	YouAreBeautiful	1454.0	5.0	https://funpay.com/en/users/7133693/
https://funpay.com/en/lots/offer?id=24874247	pc	standard edition		цифровой ключ	33.03	YouAreBeautiful	1454.0	5.0	https://funpay.com/en/users/7133693/
https://funpay.com/en/lots/offer?id=28712699	pc	standard edition	турция	подарком	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=28712677	pc	standard edition	аргентина	подарком	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=28712644	pc	standard edition	снг	подарком	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=27772273	pc	standard edition	россия	подарком	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=22552777	pc	standard edition	украина	подарком	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=22552685	pc	standard edition	украина	с заходом на аккаунт	39.29	iSeeStars73	613.0	5.0	https://funpay.com/en/users/206626/
https://funpay.com/en/lots/offer?id=29161544	pc	standard edition	россия	с заходом на аккаунт	25.9	SAHAROK56345574567	36.0	5.0	https://funpay.com/en/users/1005745/
https://funpay.com/en/lots/offer?id=20348929	pc	standard edition	другой регион	подарком	28.06	Insomnians	2211.0	5.0	https://funpay.com/en/users/7783875/
https://funpay.com/en/lots/offer?id=24257778	ps	standard edition	турция		32.79	MIRGameStore	456.0	5.0	https://funpay.com/en/users/30887/
https://funpay.com/en/lots/offer?id=26214795	pc	standard edition			30.27	sso6696	763.0	5.0	https://funpay.com/en/users/4577564/
https://funpay.com/en/lots/offer?id=28386170	pc	expansion pass	турция	подарком	30.27	Leha7773102	335.0	5.0	https://funpay.com/en/users/2197301/
https://funpay.com/en/lots/offer?id=22264978	pc	premium edition	россия	подарком	39.35	HakruTilkin	1134.0	5.0	https://funpay.com/en/users/4027228/
https://funpay.com/en/lots/offer?id=26159859	ps	premium edition		цифровой ключ	40.36	hiskay	5429.0	5.0	https://funpay.com/en/users/2971519/
https://funpay.com/en/lots/offer?id=26159785	pc	standard edition		цифровой ключ	28.25	hiskay	5429.0	5.0	https://funpay.com/en/users/2971519/
https://funpay.com/en/lots/offer?id=28742372	pc	standard edition		цифровой ключ	32.68	illesnn	120.0	5.0	https://funpay.com/en/users/7505019/
https://funpay.com/en/lots/offer?id=21590059	pc	standard edition		цифровой ключ	24.77	illesnn	120.0	5.0	https://funpay.com/en/users/7505019/
https://funpay.com/en/lots/offer?id=27776947	pc	standard edition	россия	подарком	36.99	FemidaBoost	10935.0	5.0	https://funpay.com/en/users/6101663/
https://funpay.com/en/lots/offer?id=18696565	pc	standard edition		цифровой ключ	30.27	WalletGiftCards	3070.0	5.0	https://funpay.com/en/users/6248725/
https://funpay.com/en/lots/offer?id=28324013	pc	standard edition	аргентина	подарком	30.27	Zelgurd	1917.0	5.0	https://funpay.com/en/users/1931011/
https://funpay.com/en/lots/offer?id=28286968	pc	standard edition		цифровой ключ	30.27	Zelgurd	1917.0	5.0	https://funpay.com/en/users/1931011/
https://funpay.com/en/lots/offer?id=29092408	pc	standard edition	украина	подарком	29.26	Fludy	4902.0	5.0	https://funpay.com/en/users/241092/
https://funpay.com/en/lots/offer?id=29092388	pc	standard edition	россия	подарком	27.75	Fludy	4902.0	5.0	https://funpay.com/en/users/241092/
https://funpay.com/en/lots/offer?id=21001015	ps				40.77	Stason4es48	456.0	5.0	https://funpay.com/en/users/6710783/
https://funpay.com/en/lots/offer?id=28869275	pc	standard edition	россия	подарком	30.27	TheRayz	24.0	5.0	https://funpay.com/en/users/4985919/
https://funpay.com/en/lots/offer?id=29056085	pc	standard edition	украина	подарком	26.51	OpexE	114.0	5.0	https://funpay.com/en/users/5534506/
https://funpay.com/en/lots/offer?id=18598899	pc	standard edition	россия		37.33	Serpyn4ik	386.0	5.0	https://funpay.com/en/users/624828/
https://funpay.com/en/lots/offer?id=18598767	pc	standard edition	россия		37.33	Serpyn4ik	386.0	5.0	https://funpay.com/en/users/624828/
https://funpay.com/en/lots/offer?id=21101538	ps	premium edition	турция	с заходом на аккаунт	30.57	Ch7Max	2317.0	5.0	https://funpay.com/en/users/7015580/
https://funpay.com/en/lots/offer?id=21101449	pc	standard edition	турция	подарком	25.93	Ch7Max	2317.0	5.0	https://funpay.com/en/users/7015580/
https://funpay.com/en/lots/offer?id=27731969	pc	standard edition	россия	подарком	39.0	Folizi	644.0	5.0	https://funpay.com/en/users/5734355/
https://funpay.com/en/lots/offer?id=27731945	pc	standard edition	турция	подарком	39.0	Folizi	644.0	5.0	https://funpay.com/en/users/5734355/
https://funpay.com/en/lots/offer?id=23525146	pc	standard edition	снг	с заходом на аккаунт	28.59	Folizi	644.0	5.0	https://funpay.com/en/users/5734355/
https://funpay.com/en/lots/offer?id=22162289	pc	standard edition	россия	подарком	28.49	Ifoss	1427.0	5.0	https://funpay.com/en/users/4231417/
https://funpay.com/en/lots/offer?id=22162237	pc	expansion pass	россия	подарком	28.49	Ifoss	1427.0	5.0	https://funpay.com/en/users/4231417/
https://funpay.com/en/lots/offer?id=22162169	pc	standard edition	россия	с заходом на аккаунт	28.49	Ifoss	1427.0	5.0	https://funpay.com/en/users/4231417/
https://funpay.com/en/lots/offer?id=22162094	pc	expansion pass	россия	с заходом на аккаунт	28.49	Ifoss	1427.0	5.0	https://funpay.com/en/users/4231417/
https://funpay.com/en/lots/offer?id=24633090	pc	premium edition	снг		35.36	Almanac	12442.0	5.0	https://funpay.com/en/users/13388/
https://funpay.com/en/lots/offer?id=26785889	pc	standard edition	россия	подарком	39.0	DarlaRocket	2089.0	5.0	https://funpay.com/en/users/5306004/
https://funpay.com/en/lots/offer?id=26785574	pc	standard edition	турция	подарком	39.0	DarlaRocket	2089.0	5.0	https://funpay.com/en/users/5306004/
https://funpay.com/en/lots/offer?id=22969044	pc	standard edition	россия	с заходом на аккаунт	28.59	DarlaRocket	2089.0	5.0	https://funpay.com/en/users/5306004/
https://funpay.com/en/lots/offer?id=28629307	pc	standard edition	россия	подарком	34.8	DurachokYaHehe	1815.0	5.0	https://funpay.com/en/users/1558499/
https://funpay.com/en/lots/offer?id=28629255	pc	standard edition	украина	подарком	35.36	DurachokYaHehe	1815.0	5.0	https://funpay.com/en/users/1558499/
https://funpay.com/en/lots/offer?id=28628764	pc	standard edition	аргентина	подарком	35.31	DurachokYaHehe	1815.0	5.0	https://funpay.com/en/users/1558499/
https://funpay.com/en/lots/offer?id=28628736	pc	standard edition	турция	подарком	35.31	DurachokYaHehe	1815.0	5.0	https://funpay.com/en/users/1558499/
https://funpay.com/en/lots/offer?id=18723030	pc	premium edition		цифровой ключ	36.83	Erm1n	813.0	5.0	https://funpay.com/en/users/4841702/
https://funpay.com/en/lots/offer?id=23888957	pc	standard edition	россия		27.98	Cheeseenator	1154.0	5.0	https://funpay.com/en/users/1425752/
https://funpay.com/en/lots/offer?id=21331223	pc	standard edition	россия		27.46	IliaRoy	31664.0	5.0	https://funpay.com/en/users/1804150/
https://funpay.com/en/lots/offer?id=28934281	pc	standard edition	россия	подарком	30.27	scmanet	33.0	4.0	https://funpay.com/en/users/9371638/
https://funpay.com/en/lots/offer?id=26806781	pc	standard edition	россия	подарком	24.88	Artas9090	8896.0	5.0	https://funpay.com/en/users/1006250/
https://funpay.com/en/lots/offer?id=25590471	pc	dlc		цифровой ключ	24.72	UpService	3467.0	5.0	https://funpay.com/en/users/743370/
https://funpay.com/en/lots/offer?id=24494740	pc	standard edition	казахстан	подарком	25.63	UpService	3467.0	5.0	https://funpay.com/en/users/743370/
https://funpay.com/en/lots/offer?id=27024862	pc	standard edition	украина	подарком	27.24	YaTwin	324.0	5.0	https://funpay.com/en/users/4332515/
https://funpay.com/en/lots/offer?id=22168258	pc	expansion pass	снг	с заходом на аккаунт	30.27	YaTwin	324.0	5.0	https://funpay.com/en/users/4332515/
https://funpay.com/en/lots/offer?id=22168113	pc	standard edition	снг	с заходом на аккаунт	30.27	YaTwin	324.0	5.0	https://funpay.com/en/users/4332515/
https://funpay.com/en/lots/offer?id=22168040	pc	expansion pass	россия	подарком	35.31	YaTwin	324.0	5.0	https://funpay.com/en/users/4332515/
https://funpay.com/en/lots/offer?id=22167880	pc	standard edition	россия	подарком	27.24	YaTwin	324.0	5.0	https://funpay.com/en/users/4332515/
https://funpay.com/en/lots/offer?id=27831833	pc	standard edition	россия	подарком	31.28	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=27831822	pc	standard edition	казахстан	подарком	39.35	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=27831786	pc	standard edition	украина	подарком	34.3	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=27831703	pc	expansion pass	россия	подарком	34.3	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=27831692	pc	expansion pass	казахстан	подарком	40.36	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=27831677	pc	expansion pass	украина	подарком	34.3	IamJspee	154.0	5.0	https://funpay.com/en/users/1619507/
https://funpay.com/en/lots/offer?id=22258644	pc	standard edition	россия	подарком	27.24	mila6kahelen	148.0	5.0	https://funpay.com/en/users/5761957/
https://funpay.com/en/lots/offer?id=22258541	pc	standard edition	снг	с заходом на аккаунт	29.76	mila6kahelen	148.0	5.0	https://funpay.com/en/users/5761957/
https://funpay.com/en/lots/offer?id=22258477	pc	expansion pass	снг	с заходом на аккаунт	30.27	mila6kahelen	148.0	5.0	https://funpay.com/en/users/5761957/
https://funpay.com/en/lots/offer?id=25107638	pc	standard edition	казахстан	подарком	26.08	dimonsious	2033.0	5.0	https://funpay.com/en/users/7859679/
https://funpay.com/en/lots/offer?id=25664593	pc	expansion pass	снг		30.27	NerzulShop			https://funpay.com/en/users/9798865/
https://funpay.com/en/lots/offer?id=25664498	pc	standard edition	снг		29.76	NerzulShop			https://funpay.com/en/users/9798865/
https://funpay.com/en/lots/offer?id=25664444	pc	expansion pass	снг		27.24	NerzulShop			https://funpay.com/en/users/9798865/
https://funpay.com/en/lots/offer?id=25664168	pc	standard edition	снг		27.24	NerzulShop			https://funpay.com/en/users/9798865/
https://funpay.com/en/lots/offer?id=20777912	pc	standard edition			26.5	Breezo	385.0	5.0	https://funpay.com/en/users/5764359/
https://funpay.com/en/lots/offer?id=18614813	pc	standard edition	россия	подарком	33.8	TopRussia	364.0	5.0	https://funpay.com/en/users/6774620/
https://funpay.com/en/lots/offer?id=24538841	pc	standard edition	украина		38.34	forvopros	7758.0	5.0	https://funpay.com/en/users/1057105/
https://funpay.com/en/lots/offer?id=24538710	pc	standard edition	россия		36.32	forvopros	7758.0	5.0	https://funpay.com/en/users/1057105/
https://funpay.com/en/lots/offer?id=28427435	pc	standard edition	россия	подарком	39.0	ChandlerMurielBing	672.0	5.0	https://funpay.com/en/users/5883366/
https://funpay.com/en/lots/offer?id=28427416	pc	standard edition	турция	подарком	39.0	ChandlerMurielBing	672.0	5.0	https://funpay.com/en/users/5883366/
https://funpay.com/en/lots/offer?id=23046372	pc	standard edition	россия	с заходом на аккаунт	28.59	ChandlerMurielBing	672.0	5.0	https://funpay.com/en/users/5883366/
https://funpay.com/en/lots/offer?id=22009291	pc	standard edition	украина		27.21	JluTayam1Lka	4047.0	5.0	https://funpay.com/en/users/7184249/
https://funpay.com/en/lots/offer?id=28503966	pc	standard edition		цифровой ключ	26.93	Kurlins	793.0	5.0	https://funpay.com/en/users/3549111/
https://funpay.com/en/lots/offer?id=20586751	pc	standard edition	украина	с заходом на аккаунт	29.47	NowayShop	618.0	5.0	https://funpay.com/en/users/1982172/
https://funpay.com/en/lots/offer?id=20586624	pc	standard edition	аргентина	с заходом на аккаунт	35.36	NowayShop	618.0	5.0	https://funpay.com/en/users/1982172/
https://funpay.com/en/lots/offer?id=20586453	pc	standard edition	турция	с заходом на аккаунт	35.36	NowayShop	618.0	5.0	https://funpay.com/en/users/1982172/
https://funpay.com/en/lots/offer?id=24510992	pc	standard edition		цифровой ключ	29.26	Neirl	316.0	5.0	https://funpay.com/en/users/1691118/
https://funpay.com/en/lots/offer?id=28289161	pc	standard edition	украина	подарком	27.59	AllTheBest	2627.0	5.0	https://funpay.com/en/users/286633/
https://funpay.com/en/lots/offer?id=24329147	pc	standard edition	россия	с заходом на аккаунт	27.59	AllTheBest	2627.0	5.0	https://funpay.com/en/users/286633/
https://funpay.com/en/lots/offer?id=19080068	pc	standard edition		цифровой ключ	38.09	AllTheBest	2627.0	5.0	https://funpay.com/en/users/286633/
https://funpay.com/en/lots/offer?id=28712413	pc	standard edition	россия	подарком	29.26	Kaiyoshig			https://funpay.com/en/users/3261470/
https://funpay.com/en/lots/offer?id=27950392	ps	standard edition	турция	с заходом на аккаунт	30.11	Zerique	123.0	5.0	https://funpay.com/en/users/1837693/
https://funpay.com/en/lots/offer?id=28696738	pc	standard edition		цифровой ключ	38.85	Lilher1			https://funpay.com/en/users/10874474/
https://funpay.com/en/lots/offer?id=18621373	pc	expansion pass	украина	подарком	35.31	Vezemona	1415.0	5.0	https://funpay.com/en/users/5109756/
https://funpay.com/en/lots/offer?id=18621152	pc	standard edition	украина	подарком	28.05	Vezemona	1415.0	5.0	https://funpay.com/en/users/5109756/
https://funpay.com/en/lots/offer?id=20822385	pc				27.5	PhoenixLive	8743.0	5.0	https://funpay.com/en/users/5566778/
https://funpay.com/en/lots/offer?id=24627408	pc	premium edition	турция	с заходом на аккаунт	31.13	BYSPIRIT	2171.0	5.0	https://funpay.com/en/users/5433958/
https://funpay.com/en/lots/offer?id=27873771	pc	premium edition	турция	подарком	35.31	Booblik321			https://funpay.com/en/users/4065981/
https://funpay.com/en/lots/offer?id=27873680	pc	premium edition	снг	подарком	30.27	Booblik321			https://funpay.com/en/users/4065981/
https://funpay.com/en/lots/offer?id=27873352	pc	standard edition		цифровой ключ	27.75	Booblik321			https://funpay.com/en/users/4065981/
https://funpay.com/en/lots/offer?id=27761494	pc	standard edition	снг	подарком	39.29	Scenoxy	5193.0	5.0	https://funpay.com/en/users/8269952/
https://funpay.com/en/lots/offer?id=27666080	pc	standard edition	турция	подарком	34.38	Scenoxy	5193.0	5.0	https://funpay.com/en/users/8269952/
https://funpay.com/en/lots/offer?id=26865251	pc	standard edition	россия	подарком	28.2	V1R2OS	362.0	5.0	https://funpay.com/en/users/111332/
https://funpay.com/en/lots/offer?id=25399052	pc	standard edition			35.62	Tosiege	960.0	5.0	https://funpay.com/en/users/2930139/
https://funpay.com/en/lots/offer?id=18807139	pc	standard edition		цифровой ключ	32.42	HellGaeT	3326.0	5.0	https://funpay.com/en/users/1589272/
https://funpay.com/en/lots/offer?id=21491589	pc	standard edition	россия	подарком	24.92	NETlS	227.0	5.0	https://funpay.com/en/users/6974913/
https://funpay.com/en/lots/offer?id=18633085	pc				26.63	alligator1	1492.0	5.0	https://funpay.com/en/users/2877349/
https://funpay.com/en/lots/offer?id=21801097	pc				28.49	MiViktori	1090.0	5.0	https://funpay.com/en/users/7797648/
https://funpay.com/en/lots/offer?id=22741849	pc				28.45	Wladman	2640.0	5.0	https://funpay.com/en/users/852360/
